,Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
30783,"Camden, NJ",US,39.9259,-75.1196,3/23/20,,,
17757,"Camden, NJ",US,39.9259,-75.1196,2/26/20,0.0,0.0,0.0
19761,"Camden, NJ",US,39.9259,-75.1196,3/1/20,0.0,0.0,0.0
7236,"Camden, NJ",US,39.9259,-75.1196,2/5/20,0.0,0.0,0.0
30282,"Camden, NJ",US,39.9259,-75.1196,3/22/20,0.0,0.0,0.0
28779,"Camden, NJ",US,39.9259,-75.1196,3/19/20,0.0,0.0,0.0
12747,"Camden, NJ",US,39.9259,-75.1196,2/16/20,0.0,0.0,0.0
7737,"Camden, NJ",US,39.9259,-75.1196,2/6/20,0.0,0.0,0.0
27777,"Camden, NJ",US,39.9259,-75.1196,3/17/20,0.0,0.0,0.0
29781,"Camden, NJ",US,39.9259,-75.1196,3/21/20,0.0,0.0,0.0
11745,"Camden, NJ",US,39.9259,-75.1196,2/14/20,0.0,0.0,0.0
18258,"Camden, NJ",US,39.9259,-75.1196,2/27/20,0.0,0.0,0.0
1725,"Camden, NJ",US,39.9259,-75.1196,1/25/20,0.0,0.0,0.0
6735,"Camden, NJ",US,39.9259,-75.1196,2/4/20,0.0,0.0,0.0
18759,"Camden, NJ",US,39.9259,-75.1196,2/28/20,0.0,0.0,0.0
20763,"Camden, NJ",US,39.9259,-75.1196,3/3/20,0.0,0.0,0.0
8238,"Camden, NJ",US,39.9259,-75.1196,2/7/20,0.0,0.0,0.0
723,"Camden, NJ",US,39.9259,-75.1196,1/23/20,0.0,0.0,0.0
2727,"Camden, NJ",US,39.9259,-75.1196,1/27/20,0.0,0.0,0.0
8739,"Camden, NJ",US,39.9259,-75.1196,2/8/20,0.0,0.0,0.0
27276,"Camden, NJ",US,39.9259,-75.1196,3/16/20,0.0,0.0,0.0
12246,"Camden, NJ",US,39.9259,-75.1196,2/15/20,0.0,0.0,0.0
20262,"Camden, NJ",US,39.9259,-75.1196,3/2/20,0.0,0.0,0.0
19260,"Camden, NJ",US,39.9259,-75.1196,2/29/20,0.0,0.0,0.0
12272,"Carver County, MN",US,44.8254,-93.7842,2/15/20,0.0,0.0,0.0
27803,"Carver County, MN",US,44.8254,-93.7842,3/17/20,0.0,0.0,0.0
4757,"Carver County, MN",US,44.8254,-93.7842,1/31/20,0.0,0.0,0.0
19286,"Carver County, MN",US,44.8254,-93.7842,2/29/20,0.0,0.0,0.0
2252,"Carver County, MN",US,44.8254,-93.7842,1/26/20,0.0,0.0,0.0
23294,"Carver County, MN",US,44.8254,-93.7842,3/8/20,0.0,0.0,0.0
21791,"Carver County, MN",US,44.8254,-93.7842,3/5/20,0.0,0.0,0.0
19787,"Carver County, MN",US,44.8254,-93.7842,3/1/20,0.0,0.0,0.0
1751,"Carver County, MN",US,44.8254,-93.7842,1/25/20,0.0,0.0,0.0
20789,"Carver County, MN",US,44.8254,-93.7842,3/3/20,0.0,0.0,0.0
9266,"Carver County, MN",US,44.8254,-93.7842,2/9/20,0.0,0.0,0.0
23795,"Carver County, MN",US,44.8254,-93.7842,3/9/20,1.0,0.0,0.0
18284,"Carver County, MN",US,44.8254,-93.7842,2/27/20,0.0,0.0,0.0
13775,"Carver County, MN",US,44.8254,-93.7842,2/18/20,0.0,0.0,0.0
17282,"Carver County, MN",US,44.8254,-93.7842,2/25/20,0.0,0.0,0.0
10268,"Carver County, MN",US,44.8254,-93.7842,2/11/20,0.0,0.0,0.0
6260,"Carver County, MN",US,44.8254,-93.7842,2/3/20,0.0,0.0,0.0
28805,"Carver County, MN",US,44.8254,-93.7842,3/19/20,0.0,0.0,0.0
14777,"Carver County, MN",US,44.8254,-93.7842,2/20/20,0.0,0.0,0.0
29807,"Carver County, MN",US,44.8254,-93.7842,3/21/20,0.0,0.0,0.0
8264,"Carver County, MN",US,44.8254,-93.7842,2/7/20,0.0,0.0,0.0
3755,"Carver County, MN",US,44.8254,-93.7842,1/29/20,0.0,0.0,0.0
24296,"Carver County, MN",US,44.8254,-93.7842,3/10/20,0.0,0.0,0.0
16280,"Carver County, MN",US,44.8254,-93.7842,2/23/20,0.0,0.0,0.0
30809,"Carver County, MN",US,44.8254,-93.7842,3/23/20,,,
6761,"Carver County, MN",US,44.8254,-93.7842,2/4/20,0.0,0.0,0.0
25799,"Carver County, MN",US,44.8254,-93.7842,3/13/20,0.0,0.0,0.0
15278,"Carver County, MN",US,44.8254,-93.7842,2/21/20,0.0,0.0,0.0
5258,"Carver County, MN",US,44.8254,-93.7842,2/1/20,0.0,0.0,0.0
7763,"Carver County, MN",US,44.8254,-93.7842,2/6/20,0.0,0.0,0.0
20288,"Carver County, MN",US,44.8254,-93.7842,3/2/20,0.0,0.0,0.0
3254,"Carver County, MN",US,44.8254,-93.7842,1/28/20,0.0,0.0,0.0
11270,"Carver County, MN",US,44.8254,-93.7842,2/13/20,0.0,0.0,0.0
749,"Carver County, MN",US,44.8254,-93.7842,1/23/20,0.0,0.0,0.0
27302,"Carver County, MN",US,44.8254,-93.7842,3/16/20,0.0,0.0,0.0
13274,"Carver County, MN",US,44.8254,-93.7842,2/17/20,0.0,0.0,0.0
22793,"Carver County, MN",US,44.8254,-93.7842,3/7/20,0.0,0.0,0.0
11771,"Carver County, MN",US,44.8254,-93.7842,2/14/20,0.0,0.0,0.0
9767,"Carver County, MN",US,44.8254,-93.7842,2/10/20,0.0,0.0,0.0
1250,"Carver County, MN",US,44.8254,-93.7842,1/24/20,0.0,0.0,0.0
17783,"Carver County, MN",US,44.8254,-93.7842,2/26/20,0.0,0.0,0.0
16781,"Carver County, MN",US,44.8254,-93.7842,2/24/20,0.0,0.0,0.0
26300,"Carver County, MN",US,44.8254,-93.7842,3/14/20,0.0,0.0,0.0
10769,"Carver County, MN",US,44.8254,-93.7842,2/12/20,0.0,0.0,0.0
25298,"Carver County, MN",US,44.8254,-93.7842,3/12/20,0.0,0.0,0.0
29306,"Carver County, MN",US,44.8254,-93.7842,3/20/20,0.0,0.0,0.0
18785,"Carver County, MN",US,44.8254,-93.7842,2/28/20,0.0,0.0,0.0
28304,"Carver County, MN",US,44.8254,-93.7842,3/18/20,0.0,0.0,0.0
14276,"Carver County, MN",US,44.8254,-93.7842,2/19/20,0.0,0.0,0.0
5759,"Carver County, MN",US,44.8254,-93.7842,2/2/20,0.0,0.0,0.0
2753,"Carver County, MN",US,44.8254,-93.7842,1/27/20,0.0,0.0,0.0
248,"Carver County, MN",US,44.8254,-93.7842,1/22/20,0.0,0.0,0.0
7262,"Carver County, MN",US,44.8254,-93.7842,2/5/20,0.0,0.0,0.0
30308,"Carver County, MN",US,44.8254,-93.7842,3/22/20,0.0,0.0,0.0
12773,"Carver County, MN",US,44.8254,-93.7842,2/16/20,0.0,0.0,0.0
26801,"Carver County, MN",US,44.8254,-93.7842,3/15/20,0.0,0.0,0.0
15779,"Carver County, MN",US,44.8254,-93.7842,2/22/20,0.0,0.0,0.0
22292,"Carver County, MN",US,44.8254,-93.7842,3/6/20,0.0,0.0,0.0
24797,"Carver County, MN",US,44.8254,-93.7842,3/11/20,0.0,0.0,0.0
8765,"Carver County, MN",US,44.8254,-93.7842,2/8/20,0.0,0.0,0.0
4256,"Carver County, MN",US,44.8254,-93.7842,1/30/20,0.0,0.0,0.0
21290,"Carver County, MN",US,44.8254,-93.7842,3/4/20,0.0,0.0,0.0
29006,Cayman Islands,United Kingdom,19.3133,-81.2546,3/19/20,3.0,1.0,0.0
5960,Cayman Islands,United Kingdom,19.3133,-81.2546,2/2/20,0.0,0.0,0.0
17984,Cayman Islands,United Kingdom,19.3133,-81.2546,2/26/20,0.0,0.0,0.0
2453,Cayman Islands,United Kingdom,19.3133,-81.2546,1/26/20,0.0,0.0,0.0
6962,Cayman Islands,United Kingdom,19.3133,-81.2546,2/4/20,0.0,0.0,0.0
449,Cayman Islands,United Kingdom,19.3133,-81.2546,1/22/20,0.0,0.0,0.0
29507,Cayman Islands,United Kingdom,19.3133,-81.2546,3/20/20,3.0,1.0,0.0
7463,Cayman Islands,United Kingdom,19.3133,-81.2546,2/5/20,0.0,0.0,0.0
12974,Cayman Islands,United Kingdom,19.3133,-81.2546,2/16/20,0.0,0.0,0.0
28505,Cayman Islands,United Kingdom,19.3133,-81.2546,3/18/20,1.0,1.0,0.0
15980,Cayman Islands,United Kingdom,19.3133,-81.2546,2/22/20,0.0,0.0,0.0
13475,Cayman Islands,United Kingdom,19.3133,-81.2546,2/17/20,0.0,0.0,0.0
26000,Cayman Islands,United Kingdom,19.3133,-81.2546,3/13/20,1.0,0.0,0.0
12473,Cayman Islands,United Kingdom,19.3133,-81.2546,2/15/20,0.0,0.0,0.0
1451,Cayman Islands,United Kingdom,19.3133,-81.2546,1/24/20,0.0,0.0,0.0
9968,Cayman Islands,United Kingdom,19.3133,-81.2546,2/10/20,0.0,0.0,0.0
8465,Cayman Islands,United Kingdom,19.3133,-81.2546,2/7/20,0.0,0.0,0.0
3455,Cayman Islands,United Kingdom,19.3133,-81.2546,1/28/20,0.0,0.0,0.0
22994,Cayman Islands,United Kingdom,19.3133,-81.2546,3/7/20,0.0,0.0,0.0
9467,Cayman Islands,United Kingdom,19.3133,-81.2546,2/9/20,0.0,0.0,0.0
15479,Cayman Islands,United Kingdom,19.3133,-81.2546,2/21/20,0.0,0.0,0.0
21992,Cayman Islands,United Kingdom,19.3133,-81.2546,3/5/20,0.0,0.0,0.0
19988,Cayman Islands,United Kingdom,19.3133,-81.2546,3/1/20,0.0,0.0,0.0
23495,Cayman Islands,United Kingdom,19.3133,-81.2546,3/8/20,0.0,0.0,0.0
1952,Cayman Islands,United Kingdom,19.3133,-81.2546,1/25/20,0.0,0.0,0.0
5459,Cayman Islands,United Kingdom,19.3133,-81.2546,2/1/20,0.0,0.0,0.0
19487,Cayman Islands,United Kingdom,19.3133,-81.2546,2/29/20,0.0,0.0,0.0
27503,Cayman Islands,United Kingdom,19.3133,-81.2546,3/16/20,1.0,1.0,0.0
26501,Cayman Islands,United Kingdom,19.3133,-81.2546,3/14/20,1.0,0.0,0.0
14978,Cayman Islands,United Kingdom,19.3133,-81.2546,2/20/20,0.0,0.0,0.0
20489,Cayman Islands,United Kingdom,19.3133,-81.2546,3/2/20,0.0,0.0,0.0
17483,Cayman Islands,United Kingdom,19.3133,-81.2546,2/25/20,0.0,0.0,0.0
4958,Cayman Islands,United Kingdom,19.3133,-81.2546,1/31/20,0.0,0.0,0.0
22493,Cayman Islands,United Kingdom,19.3133,-81.2546,3/6/20,0.0,0.0,0.0
31010,Cayman Islands,United Kingdom,19.3133,-81.2546,3/23/20,3.0,1.0,0.0
16481,Cayman Islands,United Kingdom,19.3133,-81.2546,2/23/20,0.0,0.0,0.0
10469,Cayman Islands,United Kingdom,19.3133,-81.2546,2/11/20,0.0,0.0,0.0
11972,Cayman Islands,United Kingdom,19.3133,-81.2546,2/14/20,0.0,0.0,0.0
21491,Cayman Islands,United Kingdom,19.3133,-81.2546,3/4/20,0.0,0.0,0.0
18986,Cayman Islands,United Kingdom,19.3133,-81.2546,2/28/20,0.0,0.0,0.0
3956,Cayman Islands,United Kingdom,19.3133,-81.2546,1/29/20,0.0,0.0,0.0
2954,Cayman Islands,United Kingdom,19.3133,-81.2546,1/27/20,0.0,0.0,0.0
16982,Cayman Islands,United Kingdom,19.3133,-81.2546,2/24/20,0.0,0.0,0.0
6461,Cayman Islands,United Kingdom,19.3133,-81.2546,2/3/20,0.0,0.0,0.0
11471,Cayman Islands,United Kingdom,19.3133,-81.2546,2/13/20,0.0,0.0,0.0
18485,Cayman Islands,United Kingdom,19.3133,-81.2546,2/27/20,0.0,0.0,0.0
23996,Cayman Islands,United Kingdom,19.3133,-81.2546,3/9/20,0.0,0.0,0.0
27002,Cayman Islands,United Kingdom,19.3133,-81.2546,3/15/20,1.0,0.0,0.0
28004,Cayman Islands,United Kingdom,19.3133,-81.2546,3/17/20,1.0,1.0,0.0
4457,Cayman Islands,United Kingdom,19.3133,-81.2546,1/30/20,0.0,0.0,0.0
24497,Cayman Islands,United Kingdom,19.3133,-81.2546,3/10/20,0.0,0.0,0.0
25499,Cayman Islands,United Kingdom,19.3133,-81.2546,3/12/20,0.0,0.0,0.0
30008,Cayman Islands,United Kingdom,19.3133,-81.2546,3/21/20,3.0,1.0,0.0
13976,Cayman Islands,United Kingdom,19.3133,-81.2546,2/18/20,0.0,0.0,0.0
24998,Cayman Islands,United Kingdom,19.3133,-81.2546,3/11/20,0.0,0.0,0.0
14477,Cayman Islands,United Kingdom,19.3133,-81.2546,2/19/20,0.0,0.0,0.0
10970,Cayman Islands,United Kingdom,19.3133,-81.2546,2/12/20,0.0,0.0,0.0
8966,Cayman Islands,United Kingdom,19.3133,-81.2546,2/8/20,0.0,0.0,0.0
7964,Cayman Islands,United Kingdom,19.3133,-81.2546,2/6/20,0.0,0.0,0.0
30509,Cayman Islands,United Kingdom,19.3133,-81.2546,3/22/20,3.0,1.0,0.0
20990,Cayman Islands,United Kingdom,19.3133,-81.2546,3/3/20,0.0,0.0,0.0
950,Cayman Islands,United Kingdom,19.3133,-81.2546,1/23/20,0.0,0.0,0.0
26252,Channel Islands,United Kingdom,49.3723,-2.3644,3/14/20,2.0,0.0,0.0
2705,Channel Islands,United Kingdom,49.3723,-2.3644,1/27/20,0.0,0.0,0.0
7214,Channel Islands,United Kingdom,49.3723,-2.3644,2/5/20,0.0,0.0,0.0
200,Channel Islands,United Kingdom,49.3723,-2.3644,1/22/20,0.0,0.0,0.0
9719,Channel Islands,United Kingdom,49.3723,-2.3644,2/10/20,0.0,0.0,0.0
10721,Channel Islands,United Kingdom,49.3723,-2.3644,2/12/20,0.0,0.0,0.0
5210,Channel Islands,United Kingdom,49.3723,-2.3644,2/1/20,0.0,0.0,0.0
13226,Channel Islands,United Kingdom,49.3723,-2.3644,2/17/20,0.0,0.0,0.0
11222,Channel Islands,United Kingdom,49.3723,-2.3644,2/13/20,0.0,0.0,0.0
12725,Channel Islands,United Kingdom,49.3723,-2.3644,2/16/20,0.0,0.0,0.0
21242,Channel Islands,United Kingdom,49.3723,-2.3644,3/4/20,0.0,0.0,0.0
15731,Channel Islands,United Kingdom,49.3723,-2.3644,2/22/20,0.0,0.0,0.0
18737,Channel Islands,United Kingdom,49.3723,-2.3644,2/28/20,0.0,0.0,0.0
23246,Channel Islands,United Kingdom,49.3723,-2.3644,3/8/20,0.0,0.0,0.0
22244,Channel Islands,United Kingdom,49.3723,-2.3644,3/6/20,0.0,0.0,0.0
8717,Channel Islands,United Kingdom,49.3723,-2.3644,2/8/20,0.0,0.0,0.0
22745,Channel Islands,United Kingdom,49.3723,-2.3644,3/7/20,0.0,0.0,0.0
5711,Channel Islands,United Kingdom,49.3723,-2.3644,2/2/20,0.0,0.0,0.0
16733,Channel Islands,United Kingdom,49.3723,-2.3644,2/24/20,0.0,0.0,0.0
28256,Channel Islands,United Kingdom,49.3723,-2.3644,3/18/20,6.0,0.0,0.0
9218,Channel Islands,United Kingdom,49.3723,-2.3644,2/9/20,0.0,0.0,0.0
24749,Channel Islands,United Kingdom,49.3723,-2.3644,3/11/20,2.0,0.0,0.0
17735,Channel Islands,United Kingdom,49.3723,-2.3644,2/26/20,0.0,0.0,0.0
8216,Channel Islands,United Kingdom,49.3723,-2.3644,2/7/20,0.0,0.0,0.0
4208,Channel Islands,United Kingdom,49.3723,-2.3644,1/30/20,0.0,0.0,0.0
701,Channel Islands,United Kingdom,49.3723,-2.3644,1/23/20,0.0,0.0,0.0
16232,Channel Islands,United Kingdom,49.3723,-2.3644,2/23/20,0.0,0.0,0.0
19739,Channel Islands,United Kingdom,49.3723,-2.3644,3/1/20,0.0,0.0,0.0
7715,Channel Islands,United Kingdom,49.3723,-2.3644,2/6/20,0.0,0.0,0.0
18236,Channel Islands,United Kingdom,49.3723,-2.3644,2/27/20,0.0,0.0,0.0
24248,Channel Islands,United Kingdom,49.3723,-2.3644,3/10/20,1.0,0.0,0.0
14729,Channel Islands,United Kingdom,49.3723,-2.3644,2/20/20,0.0,0.0,0.0
1202,Channel Islands,United Kingdom,49.3723,-2.3644,1/24/20,0.0,0.0,0.0
19238,Channel Islands,United Kingdom,49.3723,-2.3644,2/29/20,0.0,0.0,0.0
29759,Channel Islands,United Kingdom,49.3723,-2.3644,3/21/20,32.0,0.0,0.0
20741,Channel Islands,United Kingdom,49.3723,-2.3644,3/3/20,0.0,0.0,0.0
11723,Channel Islands,United Kingdom,49.3723,-2.3644,2/14/20,0.0,0.0,0.0
13727,Channel Islands,United Kingdom,49.3723,-2.3644,2/18/20,0.0,0.0,0.0
21743,Channel Islands,United Kingdom,49.3723,-2.3644,3/5/20,0.0,0.0,0.0
25751,Channel Islands,United Kingdom,49.3723,-2.3644,3/13/20,2.0,0.0,0.0
3707,Channel Islands,United Kingdom,49.3723,-2.3644,1/29/20,0.0,0.0,0.0
30761,Channel Islands,United Kingdom,49.3723,-2.3644,3/23/20,32.0,0.0,0.0
17234,Channel Islands,United Kingdom,49.3723,-2.3644,2/25/20,0.0,0.0,0.0
30260,Channel Islands,United Kingdom,49.3723,-2.3644,3/22/20,32.0,0.0,0.0
4709,Channel Islands,United Kingdom,49.3723,-2.3644,1/31/20,0.0,0.0,0.0
1703,Channel Islands,United Kingdom,49.3723,-2.3644,1/25/20,0.0,0.0,0.0
6212,Channel Islands,United Kingdom,49.3723,-2.3644,2/3/20,0.0,0.0,0.0
23747,Channel Islands,United Kingdom,49.3723,-2.3644,3/9/20,0.0,0.0,0.0
26753,Channel Islands,United Kingdom,49.3723,-2.3644,3/15/20,3.0,0.0,0.0
27254,Channel Islands,United Kingdom,49.3723,-2.3644,3/16/20,6.0,0.0,0.0
6713,Channel Islands,United Kingdom,49.3723,-2.3644,2/4/20,0.0,0.0,0.0
3206,Channel Islands,United Kingdom,49.3723,-2.3644,1/28/20,0.0,0.0,0.0
2204,Channel Islands,United Kingdom,49.3723,-2.3644,1/26/20,0.0,0.0,0.0
29258,Channel Islands,United Kingdom,49.3723,-2.3644,3/20/20,14.0,0.0,0.0
20240,Channel Islands,United Kingdom,49.3723,-2.3644,3/2/20,0.0,0.0,0.0
14228,Channel Islands,United Kingdom,49.3723,-2.3644,2/19/20,0.0,0.0,0.0
15230,Channel Islands,United Kingdom,49.3723,-2.3644,2/21/20,0.0,0.0,0.0
12224,Channel Islands,United Kingdom,49.3723,-2.3644,2/15/20,0.0,0.0,0.0
27755,Channel Islands,United Kingdom,49.3723,-2.3644,3/17/20,6.0,0.0,0.0
28757,Channel Islands,United Kingdom,49.3723,-2.3644,3/19/20,11.0,0.0,0.0
10220,Channel Islands,United Kingdom,49.3723,-2.3644,2/11/20,0.0,0.0,0.0
25250,Channel Islands,United Kingdom,49.3723,-2.3644,3/12/20,2.0,0.0,0.0
3898,"Charles Mix, SD",US,43.0985,-98.3965,1/29/20,0.0,0.0,0.0
13918,"Charles Mix, SD",US,43.0985,-98.3965,2/18/20,0.0,0.0,0.0
18427,"Charles Mix, SD",US,43.0985,-98.3965,2/27/20,0.0,0.0,0.0
24940,"Charles Mix, SD",US,43.0985,-98.3965,3/11/20,0.0,0.0,0.0
7906,"Charles Mix, SD",US,43.0985,-98.3965,2/6/20,0.0,0.0,0.0
17425,"Charles Mix, SD",US,43.0985,-98.3965,2/25/20,0.0,0.0,0.0
5401,"Charles Mix, SD",US,43.0985,-98.3965,2/1/20,0.0,0.0,0.0
14419,"Charles Mix, SD",US,43.0985,-98.3965,2/19/20,0.0,0.0,0.0
28447,"Charles Mix, SD",US,43.0985,-98.3965,3/18/20,0.0,0.0,0.0
17926,"Charles Mix, SD",US,43.0985,-98.3965,2/26/20,0.0,0.0,0.0
2395,"Charles Mix, SD",US,43.0985,-98.3965,1/26/20,0.0,0.0,0.0
14920,"Charles Mix, SD",US,43.0985,-98.3965,2/20/20,0.0,0.0,0.0
19429,"Charles Mix, SD",US,43.0985,-98.3965,2/29/20,0.0,0.0,0.0
7405,"Charles Mix, SD",US,43.0985,-98.3965,2/5/20,0.0,0.0,0.0
4900,"Charles Mix, SD",US,43.0985,-98.3965,1/31/20,0.0,0.0,0.0
10912,"Charles Mix, SD",US,43.0985,-98.3965,2/12/20,0.0,0.0,0.0
10411,"Charles Mix, SD",US,43.0985,-98.3965,2/11/20,0.0,0.0,0.0
30451,"Charles Mix, SD",US,43.0985,-98.3965,3/22/20,0.0,0.0,0.0
13417,"Charles Mix, SD",US,43.0985,-98.3965,2/17/20,0.0,0.0,0.0
23437,"Charles Mix, SD",US,43.0985,-98.3965,3/8/20,0.0,0.0,0.0
8407,"Charles Mix, SD",US,43.0985,-98.3965,2/7/20,0.0,0.0,0.0
28948,"Charles Mix, SD",US,43.0985,-98.3965,3/19/20,0.0,0.0,0.0
27445,"Charles Mix, SD",US,43.0985,-98.3965,3/16/20,0.0,0.0,0.0
25942,"Charles Mix, SD",US,43.0985,-98.3965,3/13/20,0.0,0.0,0.0
24439,"Charles Mix, SD",US,43.0985,-98.3965,3/10/20,0.0,0.0,0.0
11914,"Charles Mix, SD",US,43.0985,-98.3965,2/14/20,0.0,0.0,0.0
3397,"Charles Mix, SD",US,43.0985,-98.3965,1/28/20,0.0,0.0,0.0
9910,"Charles Mix, SD",US,43.0985,-98.3965,2/10/20,0.0,0.0,0.0
25441,"Charles Mix, SD",US,43.0985,-98.3965,3/12/20,0.0,0.0,0.0
27946,"Charles Mix, SD",US,43.0985,-98.3965,3/17/20,0.0,0.0,0.0
15421,"Charles Mix, SD",US,43.0985,-98.3965,2/21/20,0.0,0.0,0.0
18928,"Charles Mix, SD",US,43.0985,-98.3965,2/28/20,0.0,0.0,0.0
29449,"Charles Mix, SD",US,43.0985,-98.3965,3/20/20,0.0,0.0,0.0
22936,"Charles Mix, SD",US,43.0985,-98.3965,3/7/20,0.0,0.0,0.0
391,"Charles Mix, SD",US,43.0985,-98.3965,1/22/20,0.0,0.0,0.0
4399,"Charles Mix, SD",US,43.0985,-98.3965,1/30/20,0.0,0.0,0.0
23938,"Charles Mix, SD",US,43.0985,-98.3965,3/9/20,0.0,0.0,0.0
19930,"Charles Mix, SD",US,43.0985,-98.3965,3/1/20,0.0,0.0,0.0
12415,"Charles Mix, SD",US,43.0985,-98.3965,2/15/20,0.0,0.0,0.0
26944,"Charles Mix, SD",US,43.0985,-98.3965,3/15/20,0.0,0.0,0.0
20431,"Charles Mix, SD",US,43.0985,-98.3965,3/2/20,0.0,0.0,0.0
21934,"Charles Mix, SD",US,43.0985,-98.3965,3/5/20,0.0,0.0,0.0
9409,"Charles Mix, SD",US,43.0985,-98.3965,2/9/20,0.0,0.0,0.0
892,"Charles Mix, SD",US,43.0985,-98.3965,1/23/20,0.0,0.0,0.0
15922,"Charles Mix, SD",US,43.0985,-98.3965,2/22/20,0.0,0.0,0.0
5902,"Charles Mix, SD",US,43.0985,-98.3965,2/2/20,0.0,0.0,0.0
8908,"Charles Mix, SD",US,43.0985,-98.3965,2/8/20,0.0,0.0,0.0
26443,"Charles Mix, SD",US,43.0985,-98.3965,3/14/20,0.0,0.0,0.0
29950,"Charles Mix, SD",US,43.0985,-98.3965,3/21/20,0.0,0.0,0.0
30952,"Charles Mix, SD",US,43.0985,-98.3965,3/23/20,,,
21433,"Charles Mix, SD",US,43.0985,-98.3965,3/4/20,0.0,0.0,0.0
16423,"Charles Mix, SD",US,43.0985,-98.3965,2/23/20,0.0,0.0,0.0
2896,"Charles Mix, SD",US,43.0985,-98.3965,1/27/20,0.0,0.0,0.0
11413,"Charles Mix, SD",US,43.0985,-98.3965,2/13/20,0.0,0.0,0.0
6403,"Charles Mix, SD",US,43.0985,-98.3965,2/3/20,0.0,0.0,0.0
6904,"Charles Mix, SD",US,43.0985,-98.3965,2/4/20,0.0,0.0,0.0
12916,"Charles Mix, SD",US,43.0985,-98.3965,2/16/20,0.0,0.0,0.0
20932,"Charles Mix, SD",US,43.0985,-98.3965,3/3/20,0.0,0.0,0.0
22435,"Charles Mix, SD",US,43.0985,-98.3965,3/6/20,0.0,0.0,0.0
1393,"Charles Mix, SD",US,43.0985,-98.3965,1/24/20,0.0,0.0,0.0
16924,"Charles Mix, SD",US,43.0985,-98.3965,2/24/20,0.0,0.0,0.0
1894,"Charles Mix, SD",US,43.0985,-98.3965,1/25/20,0.0,0.0,0.0
21830,"Charleston County, SC",US,32.7957,-79.7848,3/5/20,0.0,0.0,0.0
25838,"Charleston County, SC",US,32.7957,-79.7848,3/13/20,0.0,0.0,0.0
2792,"Charleston County, SC",US,32.7957,-79.7848,1/27/20,0.0,0.0,0.0
23834,"Charleston County, SC",US,32.7957,-79.7848,3/9/20,1.0,0.0,0.0
1289,"Charleston County, SC",US,32.7957,-79.7848,1/24/20,0.0,0.0,0.0
3293,"Charleston County, SC",US,32.7957,-79.7848,1/28/20,0.0,0.0,0.0
8804,"Charleston County, SC",US,32.7957,-79.7848,2/8/20,0.0,0.0,0.0
4796,"Charleston County, SC",US,32.7957,-79.7848,1/31/20,0.0,0.0,0.0
17321,"Charleston County, SC",US,32.7957,-79.7848,2/25/20,0.0,0.0,0.0
23333,"Charleston County, SC",US,32.7957,-79.7848,3/8/20,1.0,0.0,0.0
7301,"Charleston County, SC",US,32.7957,-79.7848,2/5/20,0.0,0.0,0.0
15317,"Charleston County, SC",US,32.7957,-79.7848,2/21/20,0.0,0.0,0.0
5798,"Charleston County, SC",US,32.7957,-79.7848,2/2/20,0.0,0.0,0.0
20327,"Charleston County, SC",US,32.7957,-79.7848,3/2/20,0.0,0.0,0.0
29345,"Charleston County, SC",US,32.7957,-79.7848,3/20/20,0.0,0.0,0.0
19826,"Charleston County, SC",US,32.7957,-79.7848,3/1/20,0.0,0.0,0.0
28844,"Charleston County, SC",US,32.7957,-79.7848,3/19/20,0.0,0.0,0.0
12311,"Charleston County, SC",US,32.7957,-79.7848,2/15/20,0.0,0.0,0.0
17822,"Charleston County, SC",US,32.7957,-79.7848,2/26/20,0.0,0.0,0.0
8303,"Charleston County, SC",US,32.7957,-79.7848,2/7/20,0.0,0.0,0.0
19325,"Charleston County, SC",US,32.7957,-79.7848,2/29/20,0.0,0.0,0.0
2291,"Charleston County, SC",US,32.7957,-79.7848,1/26/20,0.0,0.0,0.0
10808,"Charleston County, SC",US,32.7957,-79.7848,2/12/20,0.0,0.0,0.0
16820,"Charleston County, SC",US,32.7957,-79.7848,2/24/20,0.0,0.0,0.0
26840,"Charleston County, SC",US,32.7957,-79.7848,3/15/20,0.0,0.0,0.0
25337,"Charleston County, SC",US,32.7957,-79.7848,3/12/20,0.0,0.0,0.0
18824,"Charleston County, SC",US,32.7957,-79.7848,2/28/20,0.0,0.0,0.0
30347,"Charleston County, SC",US,32.7957,-79.7848,3/22/20,0.0,0.0,0.0
29846,"Charleston County, SC",US,32.7957,-79.7848,3/21/20,0.0,0.0,0.0
20828,"Charleston County, SC",US,32.7957,-79.7848,3/3/20,0.0,0.0,0.0
24836,"Charleston County, SC",US,32.7957,-79.7848,3/11/20,0.0,0.0,0.0
7802,"Charleston County, SC",US,32.7957,-79.7848,2/6/20,0.0,0.0,0.0
287,"Charleston County, SC",US,32.7957,-79.7848,1/22/20,0.0,0.0,0.0
27842,"Charleston County, SC",US,32.7957,-79.7848,3/17/20,0.0,0.0,0.0
14315,"Charleston County, SC",US,32.7957,-79.7848,2/19/20,0.0,0.0,0.0
1790,"Charleston County, SC",US,32.7957,-79.7848,1/25/20,0.0,0.0,0.0
18323,"Charleston County, SC",US,32.7957,-79.7848,2/27/20,0.0,0.0,0.0
4295,"Charleston County, SC",US,32.7957,-79.7848,1/30/20,0.0,0.0,0.0
12812,"Charleston County, SC",US,32.7957,-79.7848,2/16/20,0.0,0.0,0.0
